,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,yrs_renovated,sale_month
15645,3824100364,1/20/2015,420000.0,3,2.25,2520,26943,1.0,0.0,3,7,760.0,1977,0.0,98028,2300,0.0,1
15646,9542850290,8/25/2014,710000.0,4,2.5,2630,8580,1.0,0.0,4,9,930.0,1977,0.0,98005,2430,0.0,8
15647,5726500130,4/7/2015,518000.0,4,1.75,2560,15000,1.0,0.0,3,7,680.0,1974,0.0,98075,2210,0.0,4
15648,1862400285,10/16/2014,375000.0,3,1.0,1200,5404,1.0,0.0,3,6,0.0,1937,0.0,98117,1200,0.0,10
15650,6838000170,8/29/2014,402000.0,3,2.5,1520,3425,2.0,0.0,3,7,0.0,1986,0.0,98052,1640,0.0,8
15651,2922069134,8/29/2014,585000.0,3,1.75,2170,153767,1.0,0.0,3,7,0.0,1976,0.0,98042,2840,0.0,8
15652,2767603165,1/22/2015,500000.0,4,2.0,1980,4500,2.0,0.0,4,7,0.0,1910,0.0,98107,1550,0.0,1
15653,1118001835,12/23/2014,1720000.0,4,2.5,3070,7207,2.0,0.0,4,10,400.0,1927,0.0,98112,3190,0.0,12
15654,4030100290,10/1/2014,1680000.0,5,3.5,5170,7197,3.0,1.0,3,11,1650.0,1998,0.0,98155,3020,0.0,10
15655,9828702335,2/12/2015,570000.0,2,2.0,1140,690,2.0,0.0,3,8,?,2014,0.0,98112,1480,0.0,2
15656,8141200080,8/14/2014,680000.0,8,2.75,2530,4800,2.0,0.0,4,7,1140.0,1901,0.0,98112,1540,0.0,8
15657,9407101850,12/9/2014,345000.0,3,2.25,1690,14615,2.0,0.0,4,7,0.0,1979,0.0,98045,1390,0.0,12
15658,9542830050,4/22/2015,355000.0,4,2.5,2150,3600,2.0,0.0,3,7,0.0,2010,0.0,98038,2220,0.0,4
15659,4038300010,9/22/2014,390000.0,3,1.5,1180,7700,1.0,0.0,4,7,0.0,1959,0.0,98007,1510,0.0,9
15660,1898700050,4/28/2015,128000.0,3,1.0,1400,9690,1.0,0.0,3,7,0.0,1969,0.0,98023,1280,0.0,4
15661,826000480,8/26/2014,448500.0,3,1.75,1300,4800,2.0,0.0,4,7,0.0,1912,0.0,98136,1300,0.0,8
15662,6163901150,11/9/2014,346000.0,3,1.75,1590,9636,1.5,0.0,4,6,0.0,1953,0.0,98155,1800,0.0,11
15663,3956900480,9/3/2014,779000.0,3,1.75,1990,5600,1.0,0.0,3,8,660.0,1941,0.0,98199,2630,0.0,9
15664,3824100020,2/3/2015,335000.0,3,1.75,1510,9720,1.0,0.0,3,7,0.0,1948,0.0,98028,1520,0.0,2
15665,5026900235,9/11/2014,1850000.0,4,3.25,2910,1880,2.0,0.0,5,9,1080.0,1914,0.0,98122,3100,0.0,9
15666,1330850130,2/18/2015,799990.0,3,2.5,2850,21780,2.0,0.0,3,10,0.0,1994,0.0,98053,3020,0.0,2
15667,1726059134,10/10/2014,1080000.0,3,2.5,2830,56628,2.0,0.0,3,11,0.0,2001,0.0,98011,2830,0.0,10
15668,2767604551,8/22/2014,371000.0,2,1.5,1110,1189,3.0,0.0,3,8,0.0,2000,0.0,98107,1420,0.0,8
15669,7424600020,10/27/2014,620000.0,4,2.5,1900,9775,1.0,0.0,5,7,0.0,1967,0.0,98033,1990,0.0,10
15671,5104200380,10/14/2014,265000.0,3,1.0,1010,14948,1.0,0.0,5,6,0.0,1969,0.0,98059,1510,0.0,10
15672,1311030430,8/4/2014,1000000.0,5,2.5,4670,15857,2.0,0.0,3,11,0.0,1998,0.0,98074,3810,0.0,8
15673,3585900190,10/6/2014,825000.0,3,2.5,3400,38400,1.0,0.0,3,8,1530.0,1955,2015.0,98177,3400,5.0,10
15674,98020630,4/14/2015,889000.0,4,3.5,4070,10976,2.0,0.0,3,10,0.0,2004,0.0,98075,4080,0.0,4
15675,3826500470,4/15/2015,305000.0,3,2.25,1630,10962,1.0,0.0,4,8,530.0,1977,0.0,98030,1830,0.0,4
15676,5422560660,10/30/2014,407000.0,2,2.5,1700,6635,2.0,0.0,4,8,0.0,1976,0.0,98052,1700,0.0,10
15677,267000130,6/3/2014,613000.0,5,2.5,2070,12000,1.0,0.0,4,7,730.0,1967,0.0,98008,2090,0.0,6
15678,6117502230,12/1/2014,1640000.0,3,3.5,4660,21164,2.0,1.0,3,12,0.0,1975,1990.0,98166,3140,30.0,12
15679,2402100675,2/10/2015,645000.0,3,3.75,2050,6000,2.0,0.0,5,7,500.0,1910,0.0,98103,1780,0.0,2
15680,1624059224,6/18/2014,1160000.0,4,3.5,4680,9700,2.0,0.0,3,10,1320.0,2005,0.0,98006,2800,0.0,6
15681,3811000250,9/29/2014,610000.0,3,2.25,2320,38186,2.0,0.0,3,8,0.0,1980,0.0,98053,2875,0.0,9
15682,8029520250,3/18/2015,450000.0,3,2.5,3800,13071,2.0,0.0,3,10,1070.0,1994,0.0,98023,2980,0.0,3
15683,3438501150,7/28/2014,300000.0,3,2.0,720,7598,1.0,0.0,5,6,0.0,1947,0.0,98106,1080,0.0,7
15684,3582900280,6/6/2014,1120000.0,5,2.75,4400,18500,1.0,0.0,5,9,2150.0,1963,0.0,98028,3290,0.0,6
15685,3521069142,2/24/2015,418200.0,3,2.5,2260,74297,2.0,0.0,3,9,0.0,1992,0.0,98022,3110,0.0,2
15686,646910020,8/28/2014,250000.0,3,2.5,1650,2802,2.0,0.0,3,7,?,2004,0.0,98055,1490,0.0,8
15687,1026069134,8/25/2014,619000.0,3,2.5,2560,43608,2.0,0.0,3,9,0.0,2002,0.0,98077,3000,0.0,8
15688,5230000020,6/30/2014,500000.0,4,3.0,3720,15048,3.0,0.0,3,7,0.0,1979,2014.0,98059,2020,6.0,6
15689,1442740010,11/7/2014,465000.0,4,2.5,2590,16437,2.0,0.0,3,8,0.0,1986,0.0,98038,2320,0.0,11
15690,7937600010,12/12/2014,322000.0,4,1.0,1750,68841,1.0,0.0,3,7,0.0,1942,0.0,98058,1550,0.0,12
15691,1545801410,1/28/2015,276900.0,3,2.5,1620,7320,2.0,0.0,3,7,0.0,1989,0.0,98038,1550,0.0,1
15693,7806450050,10/29/2014,480000.0,3,2.5,2450,28185,2.0,0.0,3,9,0.0,1990,0.0,98058,2440,0.0,10
15694,3250500103,4/8/2015,925000.0,3,1.75,1610,10796,1.0,0.0,3,7,540.0,1951,0.0,98004,1940,0.0,4
15695,2624300080,7/24/2014,825000.0,3,3.0,3730,35900,1.0,0.0,3,9,770.0,1979,0.0,98008,2280,0.0,7
15696,7568700525,3/18/2015,326000.0,2,1.0,1210,7440,1.0,0.0,3,6,430.0,1940,0.0,98155,1070,0.0,3
15697,7683800010,4/21/2015,205000.0,3,1.0,1300,9880,1.0,0.0,4,7,0.0,1959,0.0,98003,2140,0.0,4
15698,3089000005,7/24/2014,150000.0,2,1.0,850,54000,1.5,0.0,1,4,0.0,1950,0.0,98023,1550,0.0,7
15699,9510970010,4/29/2015,593567.0,3,2.5,1770,3205,2.0,0.0,3,9,0.0,2005,0.0,98052,2120,0.0,4
15700,9560800290,8/14/2014,440000.0,3,2.5,2060,11231,2.0,0.0,3,8,?,1987,0.0,98072,2140,0.0,8
15702,3294700101,9/9/2014,295000.0,2,1.75,1050,6500,1.5,0.0,4,6,0.0,1925,0.0,98055,1320,0.0,9
15703,8021700725,9/4/2014,422500.0,3,2.0,1300,2250,2.0,0.0,3,7,0.0,1988,0.0,98103,1300,0.0,9
15704,4038200480,12/1/2014,480000.0,3,1.0,1160,8800,1.0,0.0,4,7,0.0,1959,0.0,98008,1750,0.0,12
15705,3630180380,7/25/2014,890900.0,4,2.5,3420,6233,2.0,0.0,3,9,0.0,2006,0.0,98027,3350,0.0,7
15706,2782100280,5/29/2014,672500.0,4,2.75,2620,6707,2.0,0.0,3,9,0.0,2000,0.0,98075,2590,0.0,5
15707,3797002575,10/10/2014,605000.0,4,1.5,1880,3500,1.0,0.0,4,7,800.0,1926,0.0,98103,1690,0.0,10
15708,9315600050,3/17/2015,1680000.0,5,3.25,4560,19080,1.0,0.0,5,9,2070.0,1963,0.0,98004,3390,0.0,3
15709,1939110080,9/26/2014,565000.0,4,2.5,2330,7936,2.0,0.0,3,9,0.0,1987,0.0,98074,2460,0.0,9
15712,1612500170,2/26/2015,253750.0,4,1.0,1380,7110,1.5,0.0,3,6,0.0,1939,0.0,98030,1430,0.0,2
15713,6116500290,7/14/2014,799950.0,6,2.75,3040,36721,1.0,0.0,4,9,1280.0,1958,0.0,98166,2420,0.0,7
15714,2450000275,7/16/2014,595000.0,4,1.5,1350,8113,1.0,0.0,4,7,0.0,1959,0.0,98004,1930,0.0,7
15715,2194100050,9/29/2014,850000.0,4,2.5,3180,11652,2.0,0.0,3,9,0.0,1977,0.0,98040,3110,0.0,9
15716,3782760280,10/2/2014,366000.0,3,2.5,1790,4065,2.0,0.0,3,8,0.0,2009,0.0,98019,2480,0.0,10
15719,3616600231,6/3/2014,960000.0,4,3.0,4590,9150,2.0,0.0,3,10,1100.0,1981,0.0,98177,2910,0.0,6
15720,6758700050,4/1/2015,812000.0,3,2.0,1970,3420,2.0,0.0,5,8,0.0,1913,0.0,98103,1770,0.0,4
15721,2545900050,5/9/2014,234950.0,3,1.0,1360,9948,1.0,0.0,3,6,0.0,1977,0.0,98010,1670,0.0,5
15723,6300000213,7/3/2014,255000.0,2,1.5,920,1598,2.0,0.0,3,7,0.0,1995,0.0,98133,1110,0.0,7
15725,739500050,7/1/2014,260000.0,3,2.25,1920,9680,1.0,0.0,4,7,620.0,1961,0.0,98031,1500,0.0,7
15726,6190500380,10/27/2014,546200.0,3,2.5,2678,6607,2.0,0.0,3,9,0.0,1998,0.0,98028,2780,0.0,10
15727,5129000006,4/19/2015,280500.0,3,1.0,1220,4541,1.0,0.0,3,7,330.0,1952,0.0,98108,1670,0.0,4
15728,2112700280,8/11/2014,295000.0,3,1.75,1440,4000,1.0,0.0,4,7,390.0,1979,0.0,98106,1560,0.0,8
15729,9828702895,10/22/2014,700000.0,4,1.75,2420,520,1.5,0.0,3,7,0.0,1900,0.0,98112,1200,0.0,10
15730,2026059181,11/20/2014,560000.0,3,2.0,2090,15790,1.0,0.0,3,9,0.0,1992,0.0,98034,1820,0.0,11
15731,3295610080,4/1/2015,912000.0,4,2.75,4030,10888,2.0,0.0,3,10,0.0,1997,0.0,98075,3720,0.0,4
15732,1474000050,5/8/2014,437000.0,3,1.75,1310,9282,1.0,0.0,4,7,0.0,1976,0.0,98052,1310,0.0,5
15733,2896400170,3/16/2015,447000.0,3,2.5,1800,3074,2.0,0.0,3,7,0.0,2003,0.0,98072,1610,0.0,3
15734,3342103281,10/20/2014,500000.0,4,1.0,1160,20100,1.0,0.0,4,6,340.0,1913,0.0,98056,1670,0.0,10
15735,7172200080,3/19/2015,508300.0,3,1.0,1160,5969,1.0,0.0,3,7,280.0,1930,0.0,98115,1550,0.0,3
15736,5209200010,7/31/2014,485000.0,3,1.5,1870,7853,1.0,0.0,3,7,570.0,1962,0.0,98125,1870,0.0,7
15737,6744700427,5/7/2014,540000.0,7,5.75,3700,7647,2.0,0.0,3,8,0.0,1948,1984.0,98155,2510,36.0,5
15738,1328310440,9/16/2014,356000.0,3,2.25,2280,8765,2.0,0.0,3,8,0.0,1977,0.0,98058,1920,0.0,9
15739,2710600080,8/25/2014,525000.0,4,2.0,1720,6099,1.0,0.0,4,7,860.0,1949,0.0,98115,1100,0.0,8
15740,8651611980,3/24/2015,962800.0,4,2.75,3630,11775,2.0,0.0,3,10,0.0,1999,0.0,98074,3800,0.0,3
15741,1541700010,10/1/2014,315000.0,4,2.5,2040,6300,2.0,0.0,3,8,0.0,2003,0.0,98031,2260,0.0,10
15742,477000019,6/20/2014,525000.0,3,2.25,1750,1879,3.0,0.0,3,8,0.0,2001,0.0,98107,1750,0.0,6
15744,9534400010,4/23/2015,965800.0,4,1.75,2500,8725,1.0,0.0,4,8,1000.0,1966,0.0,98004,1900,0.0,4
15745,7577700185,7/9/2014,550000.0,4,1.0,1440,3600,1.5,0.0,4,7,?,1924,0.0,98116,1010,0.0,7
15746,257000263,10/21/2014,182200.0,4,1.0,1130,13927,1.5,0.0,3,6,0.0,1929,0.0,98168,1800,0.0,10
15747,8638500020,9/11/2014,315000.0,3,1.0,1210,8505,1.5,0.0,3,7,0.0,1958,0.0,98106,1430,0.0,9
15748,452001310,8/25/2014,500000.0,2,1.0,960,5000,1.0,0.0,4,7,0.0,1900,0.0,98107,1330,0.0,8
15749,7852000500,7/2/2014,480000.0,5,2.5,2160,7737,2.0,0.0,3,7,0.0,1998,0.0,98065,2460,0.0,7
15750,4219401236,5/20/2014,1690000.0,3,1.75,3400,8965,1.0,0.0,5,9,1580.0,1957,0.0,98105,3200,0.0,5
15751,1622069127,11/18/2014,525000.0,5,3.25,3960,321908,2.0,0.0,4,9,1270.0,1989,0.0,98038,2360,0.0,11
15752,2644300005,4/12/2015,407500.0,4,2.5,1900,9075,2.0,0.0,3,7,0.0,1988,0.0,98133,1800,0.0,4
15753,3211260290,3/9/2015,443000.0,4,3.0,2620,35124,2.0,0.0,3,9,0.0,1987,0.0,98092,2920,0.0,3
15754,3625500130,5/30/2014,1260000.0,4,2.5,3150,13700,2.0,0.0,4,9,0.0,1966,0.0,98040,3200,0.0,5
15756,8562600500,1/9/2015,520000.0,3,1.75,1540,7558,1.0,0.0,3,8,0.0,1964,0.0,98052,1540,0.0,1
15757,9279200280,6/23/2014,750000.0,3,2.0,1820,5000,1.5,0.0,4,8,100.0,1941,0.0,98116,2220,0.0,6
15758,6788201440,4/7/2015,855000.0,5,1.5,1930,4500,1.5,0.0,3,8,0.0,1929,0.0,98112,2083,0.0,4
15759,2624089026,10/2/2014,275000.0,4,1.0,1430,27153,1.5,0.0,4,5,0.0,1934,0.0,98065,1880,0.0,10
15760,8698600080,9/10/2014,265000.0,5,2.75,2920,5250,1.5,0.0,5,7,1120.0,1911,0.0,98002,1220,0.0,9
15761,425069136,4/10/2015,894400.0,3,2.5,3100,45738,2.0,0.0,3,10,0.0,1991,0.0,98053,3340,0.0,4
15762,5528600050,2/11/2015,546000.0,2,1.0,1200,12856,1.0,0.0,4,6,?,1948,0.0,98027,1740,0.0,2
15763,8682290660,11/26/2014,699950.0,2,2.5,2390,7489,1.0,0.0,3,8,0.0,2007,0.0,98053,2170,0.0,11
15764,1839920050,4/14/2015,435000.0,3,2.0,1270,10713,1.0,0.0,4,7,0.0,1969,0.0,98034,1620,0.0,4
15765,6624010010,5/6/2015,259500.0,4,1.5,1300,7200,1.0,0.0,4,7,0.0,1970,0.0,98031,1420,0.0,5
15766,9406590010,10/29/2014,359950.0,4,3.25,2290,4785,2.0,0.0,3,9,0.0,2007,0.0,98038,2290,0.0,10
15767,3575305362,12/15/2014,517000.0,3,1.75,1740,10000,1.0,0.0,3,7,0.0,1976,2009.0,98074,1350,11.0,12
15768,8835900010,8/4/2014,579000.0,3,1.0,1590,5400,1.0,0.0,3,8,310.0,1948,0.0,98118,2140,0.0,8
15769,7199000290,9/5/2014,525000.0,4,2.0,2420,10735,1.5,0.0,3,7,0.0,1967,0.0,98052,1570,0.0,9
15770,6669150280,4/14/2015,320000.0,4,2.5,2130,9653,1.0,0.0,3,7,630.0,1978,0.0,98031,2000,0.0,4
15771,2619600010,5/13/2014,635000.0,4,1.75,1950,13320,1.0,0.0,4,8,580.0,1969,0.0,98007,2120,0.0,5
15772,2314300420,9/16/2014,400000.0,4,2.5,2150,5397,2.0,0.0,3,8,0.0,1998,0.0,98058,2260,0.0,9
15773,9512500380,10/10/2014,455000.0,3,1.75,1270,7700,1.0,0.0,4,7,0.0,1968,0.0,98052,1510,0.0,10
15774,8653600050,2/25/2015,572000.0,3,1.75,1850,22767,1.5,0.0,5,6,0.0,1908,0.0,98074,2700,0.0,2
15775,4045900020,4/13/2015,650000.0,2,1.5,1440,136778,1.0,0.0,4,8,300.0,1956,0.0,98072,1740,0.0,4
15776,1311800130,1/23/2015,162500.0,3,1.5,1390,7417,1.0,0.0,3,7,0.0,1967,0.0,98001,1390,0.0,1
15777,9542890010,11/13/2014,400000.0,2,2.5,1340,1240,2.0,0.0,3,8,190.0,2008,0.0,98052,1280,0.0,11
15778,4027700795,3/18/2015,268300.0,3,1.0,1190,9000,1.0,0.0,3,7,0.0,1968,0.0,98028,1960,0.0,3
15779,7013200280,7/2/2014,989000.0,6,4.5,3830,4800,3.0,0.0,3,9,780.0,1919,2004.0,98119,1990,16.0,7
15780,2460700430,6/27/2014,342000.0,3,1.75,1780,10409,1.0,0.0,3,7,500.0,1981,0.0,98058,1780,0.0,6
15781,6147650280,3/25/2015,315000.0,4,2.5,3130,5999,2.0,0.0,3,7,0.0,2006,0.0,98042,3020,0.0,3
15782,3574800010,4/28/2015,485000.0,4,2.75,1830,8384,1.0,0.0,3,7,510.0,1979,0.0,98034,2190,0.0,4
15783,8731981640,12/4/2014,277500.0,4,2.5,2550,7500,1.0,0.0,3,8,800.0,1976,0.0,98023,2260,0.0,12
15784,1525069134,3/12/2015,1300000.0,4,3.5,3790,90169,2.0,0.0,3,11,0.0,1998,0.0,98053,3410,0.0,3
15785,2824069180,8/6/2014,385000.0,4,1.75,1800,10890,1.5,0.0,4,6,0.0,1912,0.0,98027,1530,0.0,8
15786,751000080,11/17/2014,426000.0,2,1.0,1630,7680,1.0,0.0,3,7,800.0,1947,0.0,98125,1250,0.0,11
15787,2044500213,6/17/2014,310000.0,4,2.0,1870,6000,1.5,0.0,3,7,0.0,1956,0.0,98125,1520,0.0,6
15788,2044500213,1/26/2015,449000.0,4,2.0,1870,6000,1.5,0.0,3,7,0.0,1956,0.0,98125,1520,0.0,1
15789,1703400470,12/19/2014,375000.0,2,1.0,980,3915,1.0,0.0,4,7,0.0,1919,0.0,98118,1425,0.0,12
15790,7363600185,3/30/2015,1190000.0,3,2.25,2860,10625,1.0,0.0,3,10,940.0,1976,0.0,98115,2860,0.0,3
15791,3904901300,4/14/2015,468000.0,3,2.25,1470,5597,2.0,0.0,3,7,0.0,1985,0.0,98029,1610,0.0,4
15792,7548300425,4/3/2015,336000.0,1,1.0,1160,5000,2.0,0.0,3,7,?,2000,0.0,98144,2060,0.0,4
15793,4123830480,6/10/2014,392000.0,4,2.75,1940,6555,2.0,0.0,3,8,0.0,1990,0.0,98038,1840,0.0,6
15794,9477000280,8/7/2014,412500.0,4,2.25,1630,7969,1.0,0.0,3,7,530.0,1977,0.0,98034,1580,0.0,8
15795,8567450080,3/25/2015,545000.0,4,2.5,2755,11612,2.0,0.0,3,8,0.0,2001,0.0,98019,2820,0.0,3
15796,7129304540,12/20/2014,133000.0,5,2.0,1430,5600,1.5,0.0,3,6,0.0,1947,0.0,98118,1860,0.0,12
15797,7129304540,5/14/2015,440000.0,5,2.0,1430,5600,1.5,0.0,3,6,0.0,1947,0.0,98118,1860,0.0,5
15798,2250000010,12/5/2014,294450.0,4,2.25,1400,7341,1.0,0.0,3,7,100.0,1961,0.0,98155,2090,0.0,12
15799,5162100660,8/26/2014,335000.0,4,2.5,2520,7205,2.0,0.0,3,8,0.0,1987,0.0,98003,2350,0.0,8
15800,4140500050,9/8/2014,362000.0,3,1.0,1290,10125,1.0,0.0,4,7,0.0,1956,0.0,98028,1760,0.0,9
15801,2129700525,10/28/2014,322000.0,3,1.75,1400,18002,1.0,0.0,3,6,0.0,1977,0.0,98019,2240,0.0,10
15802,4337000275,3/17/2015,230500.0,2,1.0,740,8853,1.0,0.0,3,6,0.0,1943,0.0,98166,850,0.0,3
15803,3942900010,3/5/2015,380000.0,4,2.0,1710,9996,1.0,0.0,3,7,0.0,1950,0.0,98108,1550,0.0,3
15804,8699100321,6/11/2014,292000.0,4,2.75,2414,7693,2.0,0.0,3,8,0.0,2006,0.0,98002,1500,0.0,6
15806,1193000480,7/24/2014,784000.0,4,2.75,3540,7091,1.5,0.0,4,8,1570.0,1947,0.0,98199,2200,0.0,7
15807,1234000630,10/2/2014,525000.0,4,2.75,2530,11549,1.0,0.0,3,7,830.0,1942,0.0,98033,2530,0.0,10
15808,8562750250,7/4/2014,600000.0,3,2.5,2320,7609,2.0,0.0,3,8,0.0,2003,0.0,98027,2590,0.0,7
15809,5088500170,10/27/2014,435000.0,3,2.5,2530,16102,2.0,0.0,3,9,0.0,1989,0.0,98038,2370,0.0,10
15810,1061500630,2/5/2015,359900.0,5,2.75,2790,7600,1.5,0.0,4,7,0.0,1965,0.0,98056,1480,0.0,2
15811,8073000491,12/11/2014,700000.0,4,1.75,1950,7139,1.0,1.0,3,7,800.0,1957,0.0,98178,1600,0.0,12
15812,3277801448,3/12/2015,280000.0,3,2.0,1020,889,2.0,0.0,3,7,300.0,2009,0.0,98126,1130,0.0,3
15813,1656600280,10/2/2014,655000.0,4,2.5,3110,24466,2.0,0.0,3,9,0.0,1997,0.0,98059,3080,0.0,10
15814,4139420190,5/12/2015,2480000.0,4,5.0,5310,16909,1.0,0.0,3,12,2220.0,1992,0.0,98006,5220,0.0,5
15815,5360200052,2/24/2015,499950.0,3,2.5,2580,23925,2.0,0.0,3,9,0.0,2001,0.0,98023,1660,0.0,2
15816,7234601025,8/5/2014,540000.0,3,2.5,1380,1021,2.0,0.0,3,8,220.0,2008,0.0,98122,1440,0.0,8
15818,2597670470,8/13/2014,330000.0,4,2.5,2080,7000,1.0,0.0,4,8,680.0,1989,0.0,98058,2090,0.0,8
15819,7199330130,7/3/2014,474000.0,3,1.75,1530,8000,2.0,0.0,3,7,0.0,1978,0.0,98052,1530,0.0,7
15820,4039700080,3/17/2015,670000.0,4,1.75,1930,9310,1.0,0.0,4,9,0.0,1968,0.0,98008,2110,0.0,3
15821,5317100780,5/12/2014,1300000.0,4,3.25,2330,9687,2.0,0.0,3,9,0.0,1918,0.0,98112,3880,0.0,5
15822,2597450250,7/30/2014,1160000.0,4,2.5,3860,10361,2.0,0.0,4,10,920.0,1985,0.0,98006,3720,0.0,7
15823,2472920680,1/12/2015,440000.0,4,2.5,2880,8061,2.0,0.0,3,9,0.0,1988,0.0,98058,2650,0.0,1
15824,7436300170,7/28/2014,411000.0,2,2.5,1590,2088,2.0,0.0,3,9,0.0,1997,0.0,98033,2320,0.0,7
15825,3964400470,7/25/2014,500000.0,3,1.5,2150,4000,1.5,0.0,3,7,680.0,1928,0.0,98144,1750,0.0,7
15826,7351200050,12/18/2014,1340000.0,4,1.75,2300,13342,1.5,1.0,3,7,0.0,1934,1958.0,98125,2500,62.0,12
15827,1377800277,12/15/2014,696000.0,6,3.25,2900,6400,2.0,0.0,4,8,600.0,1977,0.0,98199,2480,0.0,12
15828,3862400050,5/6/2014,465000.0,3,2.25,1970,11088,1.0,0.0,4,8,790.0,1967,0.0,98155,1970,0.0,5
15829,7199310170,6/16/2014,518000.0,4,2.5,1740,7500,1.0,0.0,4,7,520.0,1976,0.0,98052,1790,0.0,6
15830,8039900086,5/9/2014,251000.0,3,1.75,1220,7250,1.0,0.0,3,7,0.0,1962,0.0,98045,1700,0.0,5
15831,1137600190,4/30/2015,255000.0,3,2.0,1290,13282,1.0,0.0,3,7,0.0,1978,0.0,98030,1290,0.0,4
15832,1566100130,8/20/2014,319000.0,2,1.0,780,8271,1.0,0.0,4,6,0.0,1924,0.0,98115,2220,0.0,8
15833,9547205610,9/29/2014,719000.0,4,2.75,2210,3400,1.5,0.0,5,7,?,1926,0.0,98115,1500,0.0,9
15835,3295450050,1/9/2015,322000.0,4,2.5,1950,4553,2.0,0.0,3,7,0.0,2000,0.0,98056,1780,0.0,1
15836,3751602249,3/5/2015,205000.0,4,1.0,1340,7920,1.0,0.0,4,7,0.0,1970,0.0,98001,1090,0.0,3
15837,7889600190,1/13/2015,229000.0,3,1.0,1590,6240,1.0,0.0,3,7,530.0,1956,0.0,98146,1410,0.0,1
15839,7943000020,3/26/2015,183000.0,2,1.0,760,7272,1.0,0.0,4,7,0.0,1980,0.0,98003,1370,0.0,3
15840,7199310290,9/5/2014,583500.0,3,1.75,1720,7800,1.0,0.0,4,7,550.0,1978,0.0,98052,1760,0.0,9
15842,23520380,9/9/2014,539000.0,3,1.75,1790,9860,1.0,0.0,4,7,380.0,1978,0.0,98052,1820,0.0,9
15843,8961950050,3/20/2015,409000.0,4,2.75,3230,12651,2.0,0.0,4,8,0.0,2002,0.0,98001,2550,0.0,3
15844,3300701365,5/28/2014,510250.0,3,1.75,1400,4000,1.0,0.0,3,7,530.0,1951,0.0,98117,1400,0.0,5
15846,9407150250,9/24/2014,280000.0,3,2.5,1600,7936,2.0,0.0,3,7,0.0,1996,0.0,98038,1830,0.0,9
15847,7789000235,4/9/2015,286000.0,3,1.0,950,8400,1.0,0.0,3,7,0.0,1958,0.0,98056,1250,0.0,4
15849,5100401315,7/9/2014,395000.0,2,1.0,930,6380,1.0,0.0,4,7,0.0,1940,0.0,98115,1180,0.0,7
15850,2634500005,9/8/2014,237500.0,2,1.0,810,8494,1.0,0.0,3,6,0.0,1949,0.0,98155,1050,0.0,9
15851,6332000050,1/21/2015,464000.0,3,2.0,1630,6550,1.0,0.0,5,7,780.0,1912,0.0,98126,1440,0.0,1
15853,7950304095,2/17/2015,257500.0,1,1.0,710,6060,1.0,0.0,4,6,0.0,1916,0.0,98118,1440,0.0,2
15854,587550010,1/16/2015,570000.0,4,3.5,3990,23544,1.0,0.0,3,10,1690.0,1999,0.0,98023,3410,0.0,1
15855,1402630190,11/11/2014,362000.0,3,2.5,2310,7485,2.0,0.0,3,8,0.0,1986,0.0,98058,2310,0.0,11
15857,3750604417,5/26/2014,172500.0,3,1.0,1140,8800,1.0,0.0,3,7,0.0,1972,0.0,98001,1270,0.0,5
15858,9547202890,1/20/2015,596000.0,2,1.0,1040,4880,1.0,0.0,3,7,0.0,1910,1975.0,98115,1500,45.0,1
15859,2600110250,4/30/2015,840000.0,4,2.5,2170,9796,1.0,0.0,4,8,520.0,1980,0.0,98006,2350,0.0,4
15860,7403200050,11/13/2014,1600000.0,3,2.25,3370,23065,1.0,1.0,3,10,1450.0,1980,0.0,98028,3410,0.0,11
15861,9528104360,9/12/2014,435000.0,2,1.5,901,1245,3.0,0.0,3,7,0.0,2001,0.0,98115,1138,0.0,9
15862,2634500050,9/10/2014,251000.0,2,1.0,840,7870,1.0,0.0,3,6,0.0,1949,0.0,98155,1442,0.0,9
15863,268500020,11/6/2014,282500.0,4,1.0,1650,9750,1.0,0.0,4,7,0.0,1964,0.0,98059,1650,0.0,11
15864,1796361100,10/17/2014,265000.0,3,2.25,1380,7226,1.0,0.0,4,7,240.0,1987,0.0,98042,1640,0.0,10
15865,8807300130,12/17/2014,330000.0,3,1.0,910,10240,1.0,0.0,4,6,0.0,1969,0.0,98053,1140,0.0,12
15866,7170200080,6/17/2014,435000.0,2,1.0,1230,3800,1.0,0.0,3,7,0.0,1928,0.0,98115,1610,0.0,6
15867,1877500005,12/1/2014,827235.0,3,1.75,1740,8560,1.0,0.0,3,8,240.0,1948,0.0,98199,2240,0.0,12
15868,7211400525,5/30/2014,249950.0,4,1.0,1290,5000,1.5,0.0,3,7,0.0,1957,0.0,98146,1440,0.0,5
15869,2549000020,3/24/2015,400000.0,3,2.5,1950,18533,2.0,0.0,3,8,0.0,1988,0.0,98024,1810,0.0,3
15870,4137040250,10/21/2014,300499.0,4,2.5,2150,7944,2.0,0.0,3,8,0.0,1990,0.0,98092,2170,0.0,10
15871,5101400461,4/17/2015,449000.0,4,2.0,1560,5220,1.0,0.0,3,7,0.0,1959,0.0,98115,1300,0.0,4
15872,2306400010,10/17/2014,500000.0,2,1.0,1120,3220,1.0,0.0,4,7,0.0,1923,0.0,98103,1440,0.0,10
